product_url,product_color,product_image,product_image_main,product_title,product_description,product_price,image_path
https://www2.hm.com/en_in/productpage.1178213002.html,Pigeon blue/Black,,"https://lp2.hm.com/hmgoepprod?set=source[/6f/ad/6fad1e90cd38dc33b460f0ddd75371242a92b7d5.jpg],origin[dam],category[ladies_lingerie_bras_multipack],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/fullscreen]",2-pack padded underwired microfibre bras,,"Rs.2,299.00",/content/images_woman/11606eea-cfb3-4318-8bdc-6cb334902369.jpg
https://www2.hm.com/en_in/productpage.0994042047.html,Dusty turquoise/Black,,"https://lp2.hm.com/hmgoepprod?set=source[/d2/86/d286478224ff6cdd5e57f4bffae4e1b66c479f51.jpg],origin[dam],category[ladies_lingerie_briefsknickers_multipack],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",5-pack thong briefs,,"Rs.1,499.00",/content/images_woman/28f2e9e7-aa58-4a83-866f-01d380385f60.jpg
https://www2.hm.com/en_in/productpage.1188554001.html,Brown,,"https://lp2.hm.com/hmgoepprod?set=source[/1c/33/1c338163a00275aa54b8972d4bf7661ec72566dc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Draped shirt dress,,"Rs.1,999.00",/content/images_woman/8401822c-468a-4319-b7d3-ce1e99ec7305.jpg
https://www2.hm.com/en_in/productpage.1086131032.html,Black/Spotted,,"https://lp2.hm.com/hmgoepprod?set=source[/59/fe/59fe1170f545bd872a30cc734e74c370b887853e.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Pointed-collar shirt,,"Rs.1,499.00",/content/images_woman/33660ff3-5cb0-4e1d-ad52-8bec0577416b.jpg
https://www2.hm.com/en_in/productpage.1204106002.html,White,,"https://lp2.hm.com/hmgoepprod?set=source[/13/96/1396e5b2d00009e92946d2ef9fae985f02d416f3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/fullscreen]",Shawl-collared blazer,,"Rs.5,499.00",/content/images_woman/3f993f10-2783-4cb0-8d9b-1fa1855a2fde.jpg
https://www2.hm.com/en_in/productpage.1210801001.html,Dark grey,,"https://lp2.hm.com/hmgoepprod?set=source[/5a/44/5a448580815858a13b4127c67415d4588756676b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Distressed-look bomber jacket,,"Rs.3,999.00",/content/images_woman/cf16fe11-a262-4694-b721-424185902e30.jpg
https://www2.hm.com/en_in/productpage.1170925003.html,Dark brown,,"https://lp2.hm.com/hmgoepprod?set=source[/e4/d5/e4d59143ec4b4a84619ab55b19feb2917ac08b19.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",2-pack lace thong briefs,,"Rs.1,299.00",/content/images_woman/a7fc36d1-4a4e-4a88-bfcd-fc1e8a4a0a73.jpg
https://www2.hm.com/en_in/productpage.1203250001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/76/3d/763dbd3d18d575ef87c3ade2d6ceaeb14c337429.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Sheer beaded dress,,"Rs.12,999.00",/content/images_woman/86e5eeb7-2557-4b8c-8212-67ee918b66c6.jpg
https://www2.hm.com/en_in/productpage.1173523001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/52/93/5293fd85c373ff0c799503916b540423bff65f87.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Rib-knit dress,,"Rs.2,199.00",/content/images_woman/59a3913d-3797-4739-ae5e-9f49682ff2f7.jpg
https://www2.hm.com/en_in/productpage.1187292005.html,Dark grey,,"https://lp2.hm.com/hmgoepprod?set=source[/a8/98/a898bdc6a3193cfc4fb37863b0f0f2eeacc506bb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Lace-trimmed bodycon dress,,"Rs.1,299.00",/content/images_woman/1d403491-1056-4a95-a668-3b8709e1e14a.jpg
https://www2.hm.com/en_in/productpage.1210942002.html,Grey,,"https://lp2.hm.com/hmgoepprod?set=source[/0c/b6/0cb6f12580cd7bce790f0b43022aaadfcde63067.jpg],origin[dam],category[ladies_hoodiesswetshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Oversized hoodie,,"Rs.2,299.00",/content/images_woman/20a554aa-2ad4-4c2e-b151-9dc0b4798651.jpg
https://www2.hm.com/en_in/productpage.1088202001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/39/0d/390d388c8254580b102d69364624071fbfe09bac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",MAMA Ribbed pyjamas,,"Rs.2,999.00",/content/images_woman/dcf9c577-cc81-495f-bf4a-36ce5a482ae0.jpg
https://www2.hm.com/en_in/productpage.1213104002.html,White/Blue-striped,,"https://lp2.hm.com/hmgoepprod?set=source[/bf/db/bfdb96fbdb1f19275b87e890ef4170cb9f6d59ac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",2-pack knee-high socks,,Rs.799.00,/content/images_woman/95b96d84-ea9d-4108-9c0e-bddc6771bfd6.jpg
https://www2.hm.com/en_in/productpage.1157504002.html,Light khaki green,,"https://lp2.hm.com/hmgoepprod?set=source[/23/41/2341efe3d8ead07f319d89f3fe377c6b808b5b46.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Cotton parachute shorts,,"Rs.1,699.00",/content/images_woman/639bfe40-0b77-49dd-8184-b3c097a71df7.jpg
https://www2.hm.com/en_in/productpage.1182174001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/94/4d/944d3732bfed8c014f80d92139f69c5caf1121d3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Strap-detail jersey dress,,"Rs.2,999.00",/content/images_woman/72c48fda-de28-4d69-b9f9-add49b2c2741.jpg
https://www2.hm.com/en_in/productpage.1223023001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/03/56/0356a95fad75d713a4f2baa8ab8548e297774319.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Lyocell-blend satin dress,,"Rs.5,499.00",/content/images_woman/2285aa33-17ec-4460-a47e-3a483ea2caaf.jpg
https://www2.hm.com/en_in/productpage.1207765001.html,Cream,,"https://lp2.hm.com/hmgoepprod?set=source[/82/fa/82fa3ee98172aec47b6b91a4ca5cb399f92095cb.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Knitted shoulder-pad jacket,,"Rs.3,999.00",/content/images_woman/5c0719ad-c71b-462b-993c-a217aac1739b.jpg
https://www2.hm.com/en_in/productpage.1207765001.html,Cream,,"https://lp2.hm.com/hmgoepprod?set=source[/82/fa/82fa3ee98172aec47b6b91a4ca5cb399f92095cb.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Knitted shoulder-pad jacket,,"Rs.3,999.00",/content/images_woman/068a8824-08dd-4b78-9a0c-4d7423786b4e.jpg
https://www2.hm.com/en_in/productpage.1171201003.html,Yellow,,"https://lp2.hm.com/hmgoepprod?set=source[/09/18/09187fdd62096d41b9b4d7c4038feaec1f6e1477.jpg],origin[dam],category[ladies_dresses_bodycon],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Lace dress,,"Rs.2,299.00",/content/images_woman/f10215fb-5b75-457c-ab1d-bef8e5ec64b7.jpg
https://www2.hm.com/en_in/productpage.1157504002.html,Light khaki green,,"https://lp2.hm.com/hmgoepprod?set=source[/23/41/2341efe3d8ead07f319d89f3fe377c6b808b5b46.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Cotton parachute shorts,,"Rs.1,699.00",/content/images_woman/fba62238-3fd6-40a4-bb88-d2253a3aee35.jpg
https://www2.hm.com/en_in/productpage.1154502004.html,Light pink,,"https://lp2.hm.com/hmgoepprod?set=source[/da/fc/dafc1f9f301020018844b9767600123f3f5a1f4f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Paper bag sweatshirt shorts,,Rs.999.00,/content/images_woman/d1838f61-8f04-4bb8-ac95-f057837bbd31.jpg
https://www2.hm.com/en_in/productpage.1182174001.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/94/4d/944d3732bfed8c014f80d92139f69c5caf1121d3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Strap-detail jersey dress,,"Rs.2,999.00",/content/images_woman/a84fa4eb-24ea-4016-ae29-3886d97c43e9.jpg
https://www2.hm.com/en_in/productpage.1176257002.html,White,,"https://lp2.hm.com/hmgoepprod?set=source[/a7/e2/a7e2c67285deee068d73a8a08b96f91e9b7e3a23.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Padded underwired lace bra,,"Rs.1,499.00",/content/images_woman/bb4067e6-2e26-4421-898f-1dbd9b4c28ee.jpg
https://www2.hm.com/en_in/productpage.1200126002.html,Light pink,,"https://lp2.hm.com/hmgoepprod?set=source[/0b/03/0b0323e658668d4d517c009a3bd2dd4d69dc44a8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Oversized jumper,,"Rs.4,999.00",/content/images_woman/64612592-df01-4989-866f-1c189e03d3f9.jpg
https://www2.hm.com/en_in/productpage.1128260003.html,Light denim blue,,"https://lp2.hm.com/hmgoepprod?set=source[/91/a3/91a34db078f8aecfb2b9d27c1a3c0ec648259568.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Straight Low Jeans,,"Rs.2,299.00",/content/images_woman/091a3631-a7cf-4530-b5c3-64be41480294.jpg
https://www2.hm.com/en_in/productpage.1172872005.html,Light beige/Digital,,"https://lp2.hm.com/hmgoepprod?set=source[/4b/ee/4bee1686063d50703ecf0601001bb12961757b33.jpg],origin[dam],category[ladies_divided_hoodiessweatshirts],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Oversized motif-detail sweatshirt,,"Rs.2,299.00",/content/images_woman/70986564-dd74-4d56-b374-0563f94779ea.jpg
https://www2.hm.com/en_in/productpage.1200538001.html,Black/Powder pink,,"https://lp2.hm.com/hmgoepprod?set=source[/13/59/13596a4d6f18132cfa3c95456778955c8be61d14.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",MAMA 2-pack lace hipster briefs,,Rs.999.00,/content/images_woman/ebf1a96e-ee20-4b00-a254-8607f6f23681.jpg
https://www2.hm.com/en_in/productpage.1183526002.html,Light grey/Light green,,"https://lp2.hm.com/hmgoepprod?set=source[/70/e4/70e43c769dc8de15b9de5172c69bcfd166bb0ad3.jpg],origin[dam],category[ladies_lingerie_briefsknickers_brazilian],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",2-pack Brazilian briefs,,"Rs.1,299.00",/content/images_woman/94034393-ddaa-4336-816d-1066df02c030.jpg
https://www2.hm.com/en_in/productpage.1158118002.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/8a/15/8a15eed5020117a479f63f92cc34c34e823dd3a2.jpg],origin[dam],category[ladies_lingerie_bras_padded],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Lace push-up bra,,"Rs.1,499.00",/content/images_woman/b12ac758-016c-4e96-9709-d752fa723010.jpg
https://www2.hm.com/en_in/productpage.0963684041.html,Dark khaki green,,"https://lp2.hm.com/hmgoepprod?set=source[/b9/17/b917a5adb400d5ec7ebe14fd0465a645908d7c01.jpg],origin[dam],category[ladies_swimwear_bikinisets_tops],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Balconette bikini top,,"Rs.1,499.00",/content/images_woman/82e0b307-445a-4808-a9ff-c702147a8395.jpg
https://www2.hm.com/en_in/productpage.1215612001.html,White,,"https://lp2.hm.com/hmgoepprod?set=source[/0f/2e/0f2ecedd4ad74eafef1a07349d7bb9580a261959.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Bead-decorated necklace,,"Rs.2,299.00",/content/images_woman/2ef4af15-e5e1-4c79-91e9-ae68cdec55fb.jpg
https://www2.hm.com/en_in/productpage.1198281004.html,Dark grey/Fender,,"https://lp2.hm.com/hmgoepprod?set=source[/36/07/3607c6483165090975ff0af18a8aecedcbc7969a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Printed sweatshirt,,"Rs.1,999.00",/content/images_woman/aff4c53c-133a-44bf-9560-555ec3040201.jpg
