product_url,product_color,product_image,product_image_main,product_title,product_description,product_price,image_path
https://www2.hm.com/en_in/productpage.1136205011.html,Medium denim blue,,"https://lp2.hm.com/hmgoepprod?set=source[/46/fe/46fe394b26d3007c8b9fe7de88e960cfa34515dd.jpg],origin[dam],category[ladies_divided_jeans_straight],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Straight High Jeans,,"Rs.2,699.00",/content/drive/MyDrive/images_temp_1000/2104403e-cb04-4b5e-a16c-5cbc81c7d8d5.jpg
https://www2.hm.com/en_in/productpage.1210449003.html,Dark khaki green,,"https://lp2.hm.com/hmgoepprod?set=source[/ad/ad/adad843b4f62f4abaf372c6421453838e4485821.jpg],origin[dam],category[ladies_trousers_cargo],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Twill cargo trousers,,"Rs.2,299.00",/content/drive/MyDrive/images_temp_1000/4684b40b-ebbe-40ba-ba69-6cf994c23641.jpg
https://www2.hm.com/en_in/productpage.1203013003.html,Black,,"https://lp2.hm.com/hmgoepprod?set=source[/ed/10/ed10cd23fffcb5f478fe1e5cc3fe37ef6de4b7a2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Tie-detail pointelle-knit top,,"Rs.1,299.00",/content/drive/MyDrive/images_temp_1000/62d793b4-75af-4597-a5d6-60d821fa18ba.jpg
https://www2.hm.com/en_in/productpage.1229135002.html,Black/Floral,,"https://lp2.hm.com/hmgoepprod?set=source[/86/d1/86d12d493af065cdf4cf664b2787b05c68ceef71.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Linen-blend dress,,"Rs.4,999.00",/content/drive/MyDrive/images_temp_1000/6a6b4d64-4924-426e-8764-fa350236d66c.jpg
https://www2.hm.com/en_in/productpage.1217782001.html,Light beige,,"https://lp2.hm.com/hmgoepprod?set=source[/45/3e/453e8629556d00ae1ac4cb8fcc30cc4efd64db77.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Jacquard-weave kaftan dress,,"Rs.3,999.00",/content/drive/MyDrive/images_temp_1000/42c2a600-ebf9-4c1a-b8dc-0fb8b54cccb5.jpg
https://www2.hm.com/en_in/productpage.0751471104.html,Beige/Checked,,"https://lp2.hm.com/hmgoepprod?set=source[/87/04/870411f044d79510d281d392a726b5194945f9e6.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Cigarette trousers,,"Rs.1,499.00",/content/drive/MyDrive/images_temp_1000/dc58c385-e248-4de0-ac23-bffb8251e64f.jpg
https://www2.hm.com/en_in/productpage.1229106001.html,,,"https://lp2.hm.com/hmgoepprod?set=source[/a6/ca/a6ca731941be3150a8ecb00b640b82ae5cd09adb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[y],hmver[2]&call=url[file:/product/fullscreen]",Coated corset top,,"Rs.1,499.00",/content/drive/MyDrive/images_temp_1000/79609667-2834-499b-b493-53ada7bcfad0.jpg
https://www2.hm.com/en_in/productpage.0932722053.html,Light grey marl,,"https://lp2.hm.com/hmgoepprod?set=source[/65/70/6570d393f777e3390a2224c48e03a188850d48b1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[3]&call=url[file:/product/fullscreen]",Cotton-blend sweatpants,,"Rs.1,299.00",/content/drive/MyDrive/images_temp_1000/dfd1bc54-e1ed-4128-8911-4cf5f814eef1.jpg
https://www2.hm.com/en_in/productpage.1131730010.html,Brown,,"https://lp2.hm.com/hmgoepprod?set=source[/c9/bf/c9bf48302bcd4bce00d52cd9bde6fb104124f131.jpg],origin[dam],category[sportswear_women_clothing_tops_crop],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/fullscreen]",DryMove™ Cropped sports vest top,,"Rs.1,299.00",/content/drive/MyDrive/images_temp_1000/47b35554-a4d1-4beb-a9a5-3b22247f802b.jpg
https://www2.hm.com/en_in/productpage.1185959004.html,Navy blue,,"https://lp2.hm.com/hmgoepprod?set=source[/28/c3/28c302b4310ef857bf4e9add4a23c61e7cb124a7.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/fullscreen]",Crinkled loungewear shirt,,"Rs.1,999.00",/content/drive/MyDrive/images_temp_1000/ac31ad76-0eb3-4f78-87bb-b4e49fcaa282.jpg
