product_title,product_details,product_color,product_url,image_url,image_path
Jeans,"50% rayon, 28% cotton, 21% polyester, 1% spandex, Boyfriend, solid, ripped, distressed, black, this brand may run small, boho, dark wash, distressed detail, boyfriend, low rise waist",,https://www.thredup.com/product/women-rayon-paige-black-jeans/144529115?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/494121670/retina.jpg,thredup_images\3d3e396c-a13c-41e5-9cac-bd3b880e967f.jpg
Casual Dress,"92% rayon, 8% lycra, Short sleeve, v-neck, party, solid, ruched detail, ruffle accents, frills & ruffles, black, knee length",,https://www.thredup.com/product/women-rayon-shine-black-casual-dress/144596253?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/460100137/retina.jpg,thredup_images\871e95dd-7593-4b7d-a820-a65cf1a02d35.jpg
Jeans,"98% cotton, 2% spandex, Solid, whiskering, blue, this brand may run small, boho, medium wash, skinny leg cut, mid rise waist",,https://www.thredup.com/product/women-cotton-citizens-of-humanity-blue-jeans/144504175?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/494338592/retina.jpg,thredup_images\13f8ecd3-5e54-4d0b-a08b-46a9f24547bf.jpg
Cardigan,"100% cotton, Long sleeve, crew neckline, color blocked detail, polka dot print, color block, black, classic",,https://www.thredup.com/product/women-cotton-patrizia-pepe-black-cardigan/144279327?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/492917672/retina.jpg,thredup_images\e3a6310b-1411-40e9-8e6e-4ec5b53e2807.jpg
Athletic Shorts,"100% polyester, Color blocked detail, solid, color block, blue, high rise waist",,https://www.thredup.com/product/women-polyester-nike-blue-athletic-shorts/144207084?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/492439540/retina.jpg,thredup_images\be32f059-f006-4f29-82dc-a36bdfc9b3ad.jpg
Yoga Pants,"45% polyester, 42% polyamide, 13% elastane, Marled, gray, skinny leg cut, low rise waist",,https://www.thredup.com/product/women-polyester-victorias-secret-pink-gray-yoga-pants/142465130?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/484425027/retina.jpg,thredup_images\0bf605cc-b855-44c5-93c1-bf807e199edf.jpg
Yoga Pants,"82% polyester, 18% spandex, Solid, blue, skinny leg cut, mid rise waist",,https://www.thredup.com/product/women-polyester-assorted-brands-blue-yoga-pants/143250578?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/487394088/retina.jpg,thredup_images\6b6cd7cc-26a5-4838-928b-74ce8779b57b.jpg
Jeans,"93% cotton, 5% polyester, 2% spandex, Solid, blue, boho, dark wash, skinny leg cut, low rise waist",,https://www.thredup.com/product/women-cotton-we-the-free-blue-jeans/142157812?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/482331684/retina.jpg,thredup_images\a328fb21-e24e-4dd6-8e56-b5a60eabc1a1.jpg
Jumpsuit,"Material unknown, Sleeveless, striped print, black, blue, boho",,https://www.thredup.com/product/women-green-envelope-black-jumpsuit/137418139?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/463100619/retina.jpg,thredup_images\64f72e49-44ca-4170-a0af-9f21de5da16d.jpg
Medusa Convertible Zip Satchel (Outlet) Nylon Medium,"100% nylon, Purple, Exterior color: purple • interior color: black • exterior material: nylon • interior material: nylon • hardware color: gold • accessories: detachable strap, dust bag, detachable strap • strap length: 17.0",,https://www.thredup.com/product/women-nylon-versace-purple-medusa-convertible-zip-satchel-outlet-nylon-medium/1500117370?query_id=888446182065233920&result_id=888446185181601792,https://tup-images.thredup.com/assets/1500626783/retina.jpg,thredup_images\e02462d4-e807-4130-a283-e8353b33ff85.jpg
Overalls,"100% cotton, Blue, mid rise waist",,https://www.thredup.com/product/women-cotton-unbranded-blue-overalls/165869368?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/572549929/retina.jpg,thredup_images\96e2d094-34e5-4a47-97c5-8ffaac37fcb1.jpg
Bagatelle NM Handbag Monogram Empreinte Giant,"100% leather, Black, Exterior color: black • interior color: black • exterior material: leather • interior material: microfiber • hardware color: gold • accessories: box, dust bag, extra strap, detachable strap",,https://www.thredup.com/product/women-leather-louis-vuitton-black-bagatelle-nm-handbag-monogram-empreinte-giant/1500108083?query_id=888446182065233920&result_id=888446185181601792,https://tup-images.thredup.com/assets/1500562849/retina.jpg,thredup_images\b68ef69b-e392-4b17-8616-ade56d8b974f.jpg
Darryl Crossbody Bag Leather Small,"100% leather, Tan, Exterior color: neutral • interior color: neutral • exterior material: leather • interior material: leather • hardware color: gold tone • accessories: dust bag",,https://www.thredup.com/product/women-leather-chlo-tan-darryl-crossbody-bag-leather-small/1500098562?query_id=888446182065233920&result_id=888446185181601792,https://tup-images.thredup.com/assets/1500512162/retina.jpg,thredup_images\5bb4e322-51ef-42a8-970e-f46142fe72c6.jpg
Snow Jacket,"82% nylon, 18% polyester, Brown",,https://www.thredup.com/product/women-nylon-marmot-brown-snow-jacket/165867296?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/570705643/retina.jpg,thredup_images\db9d481c-16ed-4999-ab23-a62324f41c22.jpg
Casual Pants,"Material unknown, Gray, high rise waist",,https://www.thredup.com/product/women-free-people-gray-casual-pants/165822993?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/570778553/retina.jpg,thredup_images\8f7cb4bd-8f13-4504-9417-fc3dccf5d41d.jpg
Cocktail Dress,"95% polyester, 5% spandex, Purple",,https://www.thredup.com/product/women-polyester-r-and-m-richards-purple-cocktail-dress/165779264?query_id=888446182065233920&result_id=888446185181601792,https://cf-assets-thredup.thredup.com/assets/574561557/retina.jpg,thredup_images\9c0f59f8-1d48-4b21-992b-dd3c0a48aef9.jpg
Shorts,"Material unknown, Solid, tortoise, black, classic, dark wash, super low rise waist",,https://www.thredup.com/product/women-lululemon-athletica-black-shorts/165495833?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587020705/retina.jpg,thredup_images\5379cca3-d2ee-4bf9-9745-245dae70629b.jpg
Cargo Pants,"97% cotton, 3% viscose, Cargo , black, mid rise waist",,https://www.thredup.com/product/women-cotton-shein-black-cargo-pants/165703013?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587506670/retina.jpg,thredup_images\76d0f086-e342-456d-9011-423ad8a0bc43.jpg
Jacket,"100% cotton, Utility jacket, brown",,https://www.thredup.com/product/women-cotton-universal-thread-brown-jacket/165592143?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586981574/retina.jpg,thredup_images\0b6fe96a-99ed-4ec6-86fc-a2a64e84007c.jpg
Long Sleeve Blouse,"100% cotton, Long sleeve, collared, striped print, fold over fabric, frayed edges, seam, see through fabric or panel embellishment, whiskering, distressed, ivory",,https://www.thredup.com/product/women-cotton-abercrombie-and-fitch-ivory-long-sleeve-blouse/165678892?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587328821/retina.jpg,thredup_images\9bc00197-8e70-41c9-ab67-7b6951b3547a.jpg
Casual Dress,"100% cotton, Square, eyelet, lace up, white",,https://www.thredup.com/product/women-cotton-by-anthropologie-white-casual-dress/165698119?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587436670/retina.jpg,thredup_images\3508522c-f4ea-45f4-92d4-db79e25273e3.jpg
Long Sleeve T-Shirt,"100% cotton, Long sleeve, turtleneck neckline, black",,https://www.thredup.com/product/women-cotton-urban-outfitters-black-long-sleeve-t-shirt/165691033?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587401124/retina.jpg,thredup_images\530128eb-f92a-432a-a913-d08ee05639ad.jpg
Casual Dress,"95% polyester, 5% spandex, V-neck, popover, printed, print, yellow",,https://www.thredup.com/product/women-polyester-beauticurve-x-lane-bryant-yellow-casual-dress/165675308?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587260195/retina.jpg,thredup_images\dce2b04c-410b-4fd6-ba35-af83b339d813.jpg
Denim Shorts,"75% cotton, 22% polyester, 3% elastane, Ombre, blue, light wash, medium wash, dark wash, mid rise waist",,https://www.thredup.com/product/women-cotton-denizen-from-levis-blue-denim-shorts/165675458?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587460276/retina.jpg,thredup_images\0fa1d7ca-88d2-4645-b2eb-182c341cb0fd.jpg
Jumpsuit,"100% cotton, Teal",,https://www.thredup.com/product/women-cotton-cider-teal-jumpsuit/165669118?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/569169403/retina.jpg,thredup_images\5a800768-d0b7-4175-9424-f717ac172458.jpg
Short Sleeve Blouse,"100% cotton, Short sleeve, off the shoulder, shirring, pintuck embellishment, drawstring, tassels, fringe accents, fringe & frayed accents, beaded accents, crochet embellishment, pom pom, tan, boho",,https://www.thredup.com/product/women-cotton-old-navy-tan-short-sleeve-blouse/165674883?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587462124/retina.jpg,thredup_images\ecbbf05d-e773-4ef4-8b95-4fb60193ebe7.jpg
Backpack,"Material unknown, Black",,https://www.thredup.com/product/women-victoria-sport-black-backpack/165668812?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587554350/retina.jpg,thredup_images\f50d9de3-8583-4899-8db5-e58309afc792.jpg
Casual Dress,"99% polyester, 1% other, Plunge, wrap silhouette, layered, ruffle accents, orange",,https://www.thredup.com/product/women-polyester-lauren-conrad-orange-casual-dress/165667743?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587309088/retina.jpg,thredup_images\6f34062a-b4f3-4d10-ab7d-2204bbdba57e.jpg
Short Sleeve T-Shirt,"100% cotton, Short sleeve, mock, brown, cropped top",,https://www.thredup.com/product/women-cotton-goodie-two-sleeves-brown-short-sleeve-t-shirt/165657310?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587220595/retina.jpg,thredup_images\4b06f7c7-ab82-4186-bf07-19b0453ca715.jpg
Casual Dress,"100% polyester, Cowl neckline, paisley print, burgundy",,https://www.thredup.com/product/women-polyester-title-nine-burgundy-casual-dress/165655322?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587217085/retina.jpg,thredup_images\5f46c06d-b599-4478-8d2c-1d31f3fd9c83.jpg
Long Sleeve Button-Down Shirt,"100% cotton, Long sleeve, mock, checkered pattern, grid, plaid print, flannel fabric, red, classic",,https://www.thredup.com/product/women-cotton-duluth-trading-co-red-long-sleeve-button-down-shirt/165653555?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587294003/retina.jpg,thredup_images\771b080c-a62a-4998-8d79-fac2f4a63a89.jpg
Cocktail Dress,"100% polyester, Plunge, draping, pleats, see through fabric or panel embellishment, whiskering, strappy, fringe accents, mesh, tan",,https://www.thredup.com/product/women-polyester-simplee-tan-cocktail-dress/165653101?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587310497/retina.jpg,thredup_images\a89e9e33-9ffe-42a7-98f3-fe6dca635df2.jpg
Tropical Evening Turnlock Tote,"Material unknown, Floral motif, paisley print, baroque print, floral print, batik, gray, blue",,https://www.thredup.com/product/women-vera-bradley-gray-tote/165650945?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587648366/retina.jpg,thredup_images\ecc5c3ff-2d33-46a7-b1eb-53262882e8c9.jpg
Casual Dress,"100% polyester, Mock, floral motif, floral print, black, Dry clean only",,https://www.thredup.com/product/women-polyester-kate-spade-new-york-black-casual-dress/165649365?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587216413/retina.jpg,thredup_images\fc2f8de7-4f9f-4073-972f-55c24b708f88.jpg
Casual Dress,"100% polyester, Ivory",,https://www.thredup.com/product/women-polyester-danny-and-nicole-ivory-casual-dress/165638118?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/571797468/retina.jpg,thredup_images\a51543d5-a960-4fca-8b5e-ac8b2f6c7d96.jpg
Casual Pants,"100% cotton, Linen, gray, boho, high rise waist",,https://www.thredup.com/product/women-cotton-free-people-gray-casual-pants/165648425?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587256554/retina.jpg,thredup_images\3d238500-723a-4eb7-9b38-8a7e9e691c84.jpg
Active Pants,"69% nylon, 31% lycra, Kick flares, blue, high rise waist",,https://www.thredup.com/product/women-nylon-lululemon-athletica-blue-active-pants/165632715?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587074066/retina.jpg,thredup_images\897f47ef-fd7c-4b79-8a1c-6be6aad78777.jpg
Cords,"100% cotton, Blue, mid rise waist",,https://www.thredup.com/product/women-cotton-j-galt-blue-cords/165625559?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/576143736/retina.jpg,thredup_images\8fd074ef-9f92-48af-8f12-b99340e13fd6.jpg
Casual Dress,"95% cotton, 5% spandex, Short sleeves, fit & flare silhouette, black",,https://www.thredup.com/product/women-cotton-laksmi-black-casual-dress/165614231?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/422146293/retina.jpg,thredup_images\9e607203-1f09-449e-8407-9d3f92ee1741.jpg
Jeans,"100% cotton, Boyfriend, marled, tortoise, heart print, blue, light wash, medium wash, mid rise waist",,https://www.thredup.com/product/women-cotton-agolde-blue-jeans/165603327?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587017625/retina.jpg,thredup_images\78c7959c-72d9-4314-8098-cf8c09b00c0f.jpg
Short Sleeve T-Shirt,"60% cotton, 40% polyester, Short sleeve, sweetheart neckline, green",,https://www.thredup.com/product/women-cotton-hello-kitty-green-short-sleeve-t-shirt/165594515?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586939334/retina.jpg,thredup_images\4a3afc2a-abbd-45c0-96c8-7cf3d4c5ca33.jpg
Casual Dress,"Material unknown, Black",,https://www.thredup.com/product/women-vera-wang-black-casual-dress/165592472?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/538472288/retina.jpg,thredup_images\ac4f5308-105b-485f-a8f6-93cc5ca1ee2a.jpg
Athletic Shorts,"Material unknown, Purple, mid rise waist",,https://www.thredup.com/product/women-lululemon-athletica-purple-athletic-shorts/165590227?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/576013470/retina.jpg,thredup_images\b2c37334-8597-4ec8-a39d-e17474fabc94.jpg
Short Sleeve Button-Down Shirt,"100% cotton, Short sleeve, collared, striped print, blue, cropped top",,https://www.thredup.com/product/women-cotton-zara-blue-short-sleeve-button-down-shirt/165587673?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586949442/retina.jpg,thredup_images\64270117-88a0-4421-bdcf-6d2376ba5a88.jpg
Blazer,"100% lyocell, Tan",,https://www.thredup.com/product/women-lyocell-zara-tan-blazer/165553955?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/556161210/retina.jpg,thredup_images\0c1b2ae5-59e7-4b35-8943-6333e9956e1d.jpg
Casual Dress,"100% polyester, Yellow, Dry clean only",,https://www.thredup.com/product/women-polyester-astr-the-label-yellow-casual-dress/165557990?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/576619423/retina.jpg,thredup_images\2ec96f2e-e9f9-43d2-a6dd-289c32a06ca1.jpg
Jeans,"1% spandex, 99% cotton, Front pockets, back pockets, boyfriend, paisley print, heart print, star print, whiskering, blue, boho, medium wash, dark wash, distressed detail, boot leg cut, low rise waist",,https://www.thredup.com/product/women-spandex-miss-me-blue-jeans/165549508?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586937548/retina.jpg,thredup_images\b301ed53-6264-4fee-9128-e8b461a3d3e8.jpg
Sneakers,"Material unknown, High top sneakers, black",,https://www.thredup.com/product/women-converse-black-sneakers/165535881?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586831154/retina.jpg,thredup_images\6bcedb6a-d534-44ce-a390-8760f63cc4d0.jpg
Boots,"Material unknown, Gray",,https://www.thredup.com/product/women-sorel-gray-boots/165542019?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/575160457/retina.jpg,thredup_images\125f25fc-3daf-4889-87ae-e0eb3d38f5d5.jpg
Casual Dress,"55% cotton, 45% rayon, Tie neck, floral motif, floral print, drawstring, pink",,https://www.thredup.com/product/women-cotton-old-navy-pink-casual-dress/165535674?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586722461/retina.jpg,thredup_images\0e79afd7-cf5d-4d10-bb24-7581e2cd9e57.jpg
Wedges,"Material unknown, Wedge, burgundy",,https://www.thredup.com/product/women-montego-bay-club-burgundy-wedges/165534346?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586714951/retina.jpg,thredup_images\92688f5c-0e4f-4d8c-a64c-e3e366e94b84.jpg
Casual Pants,"64% polyester, 32% viscose, 4% elastane, Boyfriend, black, classic, high rise waist",,https://www.thredup.com/product/women-polyester-liverpool-los-angeles-black-casual-pants/165522367?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586603617/retina.jpg,thredup_images\ea87e512-66e8-4a2a-9a24-796f21dd4a0a.jpg
Short Sleeve T-Shirt,"40% polyester, 60% cotton, Short sleeve, sweetheart neckline, button, print, grommet, metal accents, pattern, velvet, cut outs, black",,https://www.thredup.com/product/women-polyester-no-boundaries-black-short-sleeve-t-shirt/165519831?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586651356/retina.jpg,thredup_images\415cba1e-ef73-42a6-bf8e-f6501f246195.jpg
Casual Dress,"50% rayon, 50% polyester, Plunge, maxi silhouette, floral motif, paisley print, baroque print, print, patchwork, gray, boho",,https://www.thredup.com/product/women-rayon-aratta-silent-journey-gray-casual-dress/165518919?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586921572/retina.jpg,thredup_images\79ee985c-0a2a-47f7-b2e4-75510c8a9df1.jpg
Casual Dress,"100% viscose, Black",,https://www.thredup.com/product/women-viscose-city-chic-black-casual-dress/165512924?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/570306405/retina.jpg,thredup_images\270db8bd-6ad7-491f-932e-89f6c9bb318a.jpg
Re-Tool Snap-T® Pullover,"100% polyester, Fleece, ivory",,https://www.thredup.com/product/women-polyester-patagonia-ivory-re-tool-snap-t-pullover/165510360?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586769979/retina.jpg,thredup_images\8e1d6146-87e0-4be6-94d9-5639272bcdf2.jpg
Long Sleeve Henley,"100% organic cotton, Long sleeve, henley, grommet, brown",,https://www.thredup.com/product/women-organic-cotton-pact-brown-long-sleeve-henley/165511653?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586531810/retina.jpg,thredup_images\40b7ca80-d5da-4a0d-b5f9-1ca9e39d6123.jpg
Sneakers,"Material unknown, White",,https://www.thredup.com/product/women-nike-white-sneakers/165510175?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586830691/retina.jpg,thredup_images\ac9e9b78-3843-4a66-98b2-3d585982b8d4.jpg
Sneakers,"Material unknown, Athletic sneaker, ivory",,https://www.thredup.com/product/women-zara-ivory-sneakers/165509419?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586783494/retina.jpg,thredup_images\3854a4fc-7dc5-43ca-a9fa-7834c9fd974a.jpg
Short Sleeve Button-Down Shirt,"60% cotton, 40% polyester, Short sleeve, tan",,https://www.thredup.com/product/women-cotton-only-necessities-tan-short-sleeve-button-down-shirt/165509055?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/573624269/retina.jpg,thredup_images\c14f2777-5023-444a-9677-8d5f92652818.jpg
Cocktail Dress,"100% polyester, Tan",,https://www.thredup.com/product/women-polyester-fame-and-partners-tan-cocktail-dress/165507962?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/546081677/retina.jpg,thredup_images\562f088d-1d35-4b9c-9f35-a98015d3a5c8.jpg
Leather Wristlet,"100% leather, Gray",,https://www.thredup.com/product/women-leather-kate-spade-new-york-gray-leather-wristlet/165504739?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/587042535/retina.jpg,thredup_images\d678d3ad-6d54-4614-a5f1-5cfec19ad185.jpg
Short Sleeve T-Shirt,"65% organic cotton, 35% modal, Short sleeve, sweetheart neckline, shirring, draping, fold over fabric, frayed edges, grommet, layered, scallop, velvet, ruffle accents, ruched detail, peplum silhouette, black",,https://www.thredup.com/product/women-organic-cotton-pact-organic-black-short-sleeve-t-shirt/165498432?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586588519/retina.jpg,thredup_images\d531443d-8397-495a-b87f-619b84e55718.jpg
Sweatpants,"70% cotton, 30% polyester, Boyfriend, teal, mid rise waist",,https://www.thredup.com/product/women-cotton-aeropostale-teal-sweatpants/165498025?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586506288/retina.jpg,thredup_images\5edebcfa-06ff-40df-8fb8-80be26dd8986.jpg
Casual Dress,"100% rayon, Square, embossed, frayed edges, see through fabric or panel embellishment, tassels, distressed, embroidered detail, fringe accents, fringe & frayed accents, beaded accents, crochet embellishment, white",,https://www.thredup.com/product/women-rayon-kroshetta-by-papillon-white-casual-dress/165495934?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586440099/retina.jpg,thredup_images\faa72e1b-d2c4-4348-ac5b-1e3498fda3cd.jpg
Long Sleeve Blouse,"100% polyester, Long sleeve, v-neckline, paisley print, gray, tunic top",,https://www.thredup.com/product/women-polyester-rose-olive-gray-long-sleeve-blouse/165496618?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586516328/retina.jpg,thredup_images\442d3c32-498b-4e41-b701-b63ce0829d9c.jpg
Long Sleeve Button-Down Shirt,"Material unknown, Long sleeve, plunge, brocade, see through fabric or panel embellishment, ivory",,https://www.thredup.com/product/women-zara-ivory-long-sleeve-button-down-shirt/165484030?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586458432/retina.jpg,thredup_images\227e33ad-017c-4b6c-ae7c-b6763ed9489a.jpg
Cocktail Dress,"100% polyester, Tan",,https://www.thredup.com/product/women-polyester-baltic-born-tan-cocktail-dress/165475741?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/573763118/retina.jpg,thredup_images\01c2e8d5-238f-4ca9-83cf-ea844366f2e1.jpg
Long Sleeve Blouse,"53% polyester, 47% nylon, Long sleeve, collared, plaid print, green",,https://www.thredup.com/product/women-polyester-duluth-trading-co-green-long-sleeve-blouse/165456279?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586920691/retina.jpg,thredup_images\5871967e-16c4-4960-a3ea-7c4f178d44fb.jpg
Sports Bra,"Material unknown, V-neck, gray",,https://www.thredup.com/product/women-alo-gray-sports-bra/165444729?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586229341/retina.jpg,thredup_images\2f6a96e6-2849-4493-9d3d-16e566407f92.jpg
Jeans,"Material unknown, Boyfriend, solid, whiskering, blue, classic, medium wash, boyfriend, mid rise waist",,https://www.thredup.com/product/women-zara-blue-jeans/165447724?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586343001/retina.jpg,thredup_images\a2199526-4b72-46b7-a105-70b6c6b13fb4.jpg
Leggings,"Material unknown, Polka dot print, black, skinny leg cut, mid rise waist",,https://www.thredup.com/product/women-lululemon-athletica-black-leggings/165438025?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/573393788/retina.jpg,thredup_images\96b0e6a8-d820-498c-867b-3a8db63adb86.jpg
Sports Bra,"Material unknown, Scoop neckline, blue",,https://www.thredup.com/product/women-lululemon-athletica-blue-sports-bra/165434483?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586321661/retina.jpg,thredup_images\bbbb87ee-4619-4b6c-9ad7-a63a47602d98.jpg
Sleeveless Blouse,"Material unknown, Sleeveless, v-neck, floral print, peplum silhouette, ruched detail, red",,https://www.thredup.com/product/women-mi-ami-red-sleeveless-blouse/165424663?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586866734/retina.jpg,thredup_images\36118222-63e8-42ff-9fbf-64adc6af781b.jpg
Casual Dress,"100% cotton, Sleeveless, scoop neckline, a-line silhouette, midi, floral print, ruffle accents, frills & ruffles, multi color, green, wedding, calf length",,https://www.thredup.com/product/women-cotton-nation-ltd-multi-color-casual-dress/165415455?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586191570/retina.jpg,thredup_images\93b989a5-36f2-491e-ac7f-48562064b02a.jpg
Jeans,"78% cotton, 21% polyester, 1% elastane, Boyfriend, solid, black, work, dark wash, boyfriend, mid rise waist",,https://www.thredup.com/product/women-cotton-levi-strauss-signature-black-jeans/165420960?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586180526/retina.jpg,thredup_images\ed429a2b-4e82-49ff-97fa-db34c13325c4.jpg
Cocktail Dress,"100% polyester, Sleeveless, high neck, party, solid, pleats, blue, knee length",,https://www.thredup.com/product/women-polyester-alfred-sung-blue-cocktail-dress/165405906?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/573180227/retina.jpg,thredup_images\b352e6a1-0a6d-4e8d-997a-892d5efe800d.jpg
Jeans,"99% cotton, 1% elastane, Boyfriend, solid, blue, classic, light wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-abercrombie-and-fitch-blue-jeans/165404278?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/586114067/retina.jpg,thredup_images\90aefc32-158b-4f79-b20c-c8944a8e3839.jpg
Sleeveless Top,"75% viscose, 25% nylon, Sleeveless, square, checkered pattern, peplum silhouette, pink, boho",,https://www.thredup.com/product/women-viscose-by-anthropologie-pink-sleeveless-top/165394048?query_id=888448126552948736&result_id=888448129585430528,https://cf-assets-thredup.thredup.com/assets/571570316/retina.jpg,thredup_images\c7b2077a-6946-45b5-bd92-6f8901721ad0.jpg
